customer_id,age,tenure_months,monthly_charges,total_charges,call_minutes,data_usage_gb,support_calls,contract_type,payment_method,internet_service,streaming_tv,streaming_movies,churn
385,33.61301007669453,27,103.11632029948774,2967.924521800089,447.4961521706804,13.680401327971161,0,1 Year,Mailed Check,Fiber Optic,Yes,Yes,0
386,47.25590679714311,27,84.25503239486144,1994.9193367049122,807.260578414496,27.06153613864073,1,Month-to-Month,Credit Card,No,No,No,0
387,50.12633963665739,34,69.92788477243438,2519.81625081291,480.89301296322816,14.463633813210224,3,1 Year,Electronic Check,Fiber Optic,Yes,Yes,0
388,73.14256258823829,38,52.321850446320816,1941.4013627129036,780.1066154663183,19.32487573370595,1,Month-to-Month,Electronic Check,DSL,Yes,Yes,0
389,59.256357572790755,33,37.23509101845731,1070.1425685250051,939.8871966017418,7.250045038303667,2,Month-to-Month,Credit Card,Fiber Optic,Yes,No,0
390,36.346445165063955,38,95.04253978974646,3934.6964724430095,519.6409946116732,17.56140208967916,1,Month-to-Month,Mailed Check,No,No,No,0
391,31.52377992977463,20,97.41314864156757,2182.4583742821746,736.272465315061,42.464771072458646,2,2 Year,Bank Transfer,Fiber Optic,No,Yes,0
392,52.37878757259759,35,23.628106399278003,819.2183837252114,369.2615437320283,29.156708954102704,3,Month-to-Month,Credit Card,DSL,No,No,1
393,25.196501894690368,37,117.69516934542051,4494.279697322977,750.9466596135619,21.287377759519636,1,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,0
394,72.47188148781531,32,87.22213662682003,2212.6040060855835,639.8847971973535,68.61013164893697,5,1 Year,Electronic Check,Fiber Optic,No,No,0
395,62.69160181081931,33,111.9878393543738,4110.900142378414,694.6076564320431,111.98519631611565,5,Month-to-Month,Credit Card,No,Yes,Yes,0
396,37.962365218429426,37,29.73616754544655,1187.515841971784,470.88558559292096,70.69134080741264,1,Month-to-Month,Electronic Check,No,Yes,Yes,0
397,19.302982063636836,30,29.025275337536833,892.5467141362132,267.7833168865655,20.173407826020686,0,2 Year,Bank Transfer,Fiber Optic,No,Yes,0
398,65.3080856124812,27,65.53092070698109,1547.7345896492486,700.650412949901,68.21532729895246,1,1 Year,Bank Transfer,DSL,No,Yes,0
399,43.28190232121073,35,85.08353280685583,2488.24149472781,187.3193695041091,8.242563686965275,3,2 Year,Credit Card,Fiber Optic,No,Yes,0
400,63.56724467960193,38,123.8908246878089,5661.93291541722,536.529901551493,6.981381884970999,1,2 Year,Credit Card,DSL,No,No,0
401,21.083585118084493,32,91.18236741445395,2626.1774989969877,788.236373283994,21.20389051557105,0,2 Year,Credit Card,DSL,Yes,Yes,0
402,36.00937465569341,31,62.719561695639,1970.3959213967253,638.3795471746072,82.43554729925832,3,Month-to-Month,Electronic Check,DSL,No,No,0
403,45.07865549577275,25,39.20892377002323,885.2696341829939,989.6685289579626,14.141244201820314,2,2 Year,Bank Transfer,Fiber Optic,No,No,0
404,45.70470890647113,22,106.9000171815745,1813.4947460773785,805.0218305163547,3.267124019240458,0,2 Year,Bank Transfer,DSL,No,Yes,0
405,38.249017927811344,30,41.058837227478556,1286.949056251051,469.2203223348847,7.061449172058737,0,1 Year,Electronic Check,Fiber Optic,No,Yes,0
406,54.34274898521248,42,118.85405664316966,5293.309762650266,605.4626759702877,97.85941442802397,1,1 Year,Credit Card,DSL,Yes,No,0
407,28.985693559261083,34,61.46846051180472,1741.1611522378914,590.5258594911128,50.226500131837994,2,1 Year,Mailed Check,DSL,Yes,Yes,0
408,42.8643077246806,32,117.71746217853551,4184.445264979382,283.56464733077456,14.597971256119665,1,1 Year,Credit Card,Fiber Optic,No,Yes,0
409,46.804434475678484,26,90.36793870177834,2225.8378332204593,411.9202167031293,40.517299694791774,0,2 Year,Mailed Check,No,Yes,No,0
410,52.71658251088124,29,65.89013531672626,1703.9510416696967,487.84781860402796,37.49430296588934,3,1 Year,Mailed Check,No,Yes,No,0
411,55.674223171333345,23,54.4181088452162,1107.9082332394312,192.75589942881265,53.27376833625832,0,Month-to-Month,Electronic Check,Fiber Optic,No,No,0
412,28.130368622431963,30,59.772763679617604,1949.409703339579,609.4986936503286,13.275651870097747,2,2 Year,Bank Transfer,Fiber Optic,No,No,0
413,21.988287438965667,32,82.84950077125713,2141.1656607571185,550.1856310693919,99.9033966587852,1,1 Year,Bank Transfer,No,Yes,No,0
414,64.16515232847763,25,72.3146948865315,1583.299144269611,265.42121973768513,18.507448622218664,1,2 Year,Bank Transfer,No,Yes,No,0
415,49.98471017969388,25,52.18565775793884,1360.9497218519878,680.8425730554665,59.23002556813513,3,1 Year,Bank Transfer,No,Yes,Yes,0
416,33.7727019516517,22,65.03105769047103,1473.4145653445512,743.174548938192,0.8128031548049275,2,2 Year,Electronic Check,Fiber Optic,Yes,No,0
417,68.26727963283784,35,72.3573108915745,2273.6884254334423,645.4068957729778,23.313102276943955,3,1 Year,Mailed Check,DSL,Yes,No,0
418,46.73511951439288,30,6.13797716755564,207.82590483513087,535.186364958206,21.67084355378382,3,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,0
419,62.689457760957396,40,83.74504344366096,2976.946531154205,718.288430350371,39.20662345431982,5,1 Year,Mailed Check,No,Yes,Yes,0
420,46.01277722115164,21,40.6083632584958,834.9912169214499,736.0440720953382,3.775862331429009,2,2 Year,Electronic Check,DSL,Yes,Yes,0
421,75.91121887322981,22,35.40002790382765,752.2490513574324,661.4807139439376,78.06367665995838,0,2 Year,Credit Card,Fiber Optic,Yes,Yes,0
422,71.33011263664807,30,19.379669586678688,561.7934727474757,435.07754991304785,12.281013653489014,1,Month-to-Month,Electronic Check,No,Yes,Yes,0
423,41.2655377728139,30,16.18322506396329,476.0135094971007,655.3201531022362,56.51100182756406,1,2 Year,Bank Transfer,Fiber Optic,Yes,Yes,0
424,59.57356426431533,26,29.33657490663132,745.5739102742341,839.0961301650958,81.28144490557615,2,Month-to-Month,Credit Card,DSL,Yes,No,0
425,54.680639243777215,29,48.729371271085284,1379.5874102748912,480.67418827765397,41.26277431169043,3,2 Year,Electronic Check,No,Yes,Yes,0
426,65.52947336298523,39,128.59777412579706,4924.071023598931,1019.5878678264862,67.52381898139078,4,2 Year,Electronic Check,Fiber Optic,Yes,Yes,0
427,30.52614809129843,32,54.22360972314388,1923.481850721152,494.8738132029231,54.21480957021663,0,Month-to-Month,Mailed Check,DSL,No,Yes,0
428,55.29077189997659,36,75.33250318804095,2648.9402377367555,606.4814026680273,21.96633453230412,1,2 Year,Electronic Check,DSL,No,Yes,0
429,60.876367302743816,32,82.01444159518987,2806.0607457265683,465.5028807987328,82.73707458684541,2,2 Year,Credit Card,Fiber Optic,Yes,No,0
430,18.618907703653285,26,73.93195558647547,1950.8187603816282,644.6541671840522,17.456698852171503,2,Month-to-Month,Electronic Check,DSL,No,Yes,0
431,27.251122310013372,32,67.6766961782202,2244.9671399180816,251.55566147294496,42.3397397516337,3,1 Year,Bank Transfer,No,No,Yes,0
432,14.411517333598493,22,34.14118709202266,809.535504688758,490.7916402366558,68.40263564285861,1,Month-to-Month,Mailed Check,DSL,No,No,1
433,40.95889748333163,29,113.52782644837636,2916.8944252420893,381.57575993028655,23.817660043866596,1,2 Year,Credit Card,Fiber Optic,No,No,0
434,55.76313383693943,22,124.21589930913656,2904.2024863418947,627.0676695784582,18.03182528702926,2,1 Year,Credit Card,No,No,No,0
435,67.53535578144042,34,19.52023917631943,649.6077175417867,798.8894751017815,30.748788996596453,0,1 Year,Electronic Check,DSL,No,Yes,0
436,46.111421706296625,20,39.27914227340861,710.0878627377731,729.2012374229103,85.17740157598823,3,1 Year,Bank Transfer,DSL,Yes,No,0
437,69.42923318356938,41,61.60568972868982,2721.7823804417944,125.66812782822154,132.90714958562575,3,Month-to-Month,Mailed Check,No,Yes,No,1
438,24.29847812677663,33,41.06386615269426,1297.4618511340493,1008.413930585576,39.3820600902027,3,1 Year,Credit Card,No,No,No,0
439,19.44926340967268,31,85.17896660367596,2740.2272680721876,659.0559881241737,54.15656775254085,3,1 Year,Mailed Check,DSL,Yes,Yes,0
440,44.16678451655072,32,48.151833927801604,1122.908687890563,444.7001719013999,116.79345671958498,2,1 Year,Electronic Check,No,No,Yes,0
441,50.76098173408961,32,134.9516820341981,4632.0093003393395,631.4255837981882,5.187360409862849,5,2 Year,Bank Transfer,Fiber Optic,Yes,No,0
442,44.509578778588605,34,105.71645783030789,4525.331825883444,635.2379645005385,13.203393299944837,3,Month-to-Month,Electronic Check,DSL,Yes,Yes,1
443,13.988368499401851,38,76.37722091896644,2900.1098098639923,466.6302566096873,61.70442248531405,1,Month-to-Month,Mailed Check,Fiber Optic,Yes,Yes,1
444,43.66319940730818,30,100.80958789959197,2944.581027333861,639.583333468415,86.79102080046131,4,2 Year,Electronic Check,DSL,No,Yes,0
445,25.432957492427203,26,103.17701273071927,2558.856293899451,478.50554247593857,97.25568323236475,2,1 Year,Mailed Check,Fiber Optic,Yes,Yes,0
446,55.04508823245058,31,53.08157535825271,1736.953794843068,519.1276014619955,26.816332841700056,2,2 Year,Credit Card,Fiber Optic,Yes,Yes,0
447,50.498973691452726,22,45.51348266374106,970.846601187832,462.7441728489831,4.679278016841355,0,2 Year,Credit Card,No,No,No,0
448,30.90180320508967,27,72.34429188908942,2079.78319935996,313.46574205206946,28.79323371178421,1,1 Year,Electronic Check,DSL,No,No,0
449,37.2919962399496,32,95.84908373493832,3595.4749002893645,629.1672940430768,13.115961637530196,2,1 Year,Credit Card,No,Yes,No,0
450,29.111797171665728,33,74.17181195960254,2653.528360654089,717.0598873032676,17.208843914408746,1,Month-to-Month,Mailed Check,No,No,No,1
451,44.059813540902425,33,22.69010553427008,735.6949341037074,702.9767192152744,73.97919170066616,3,1 Year,Credit Card,DSL,Yes,Yes,0
452,59.327134807518576,27,45.91526668147473,1101.4253414412065,763.9850505270468,3.926576330553618,5,2 Year,Bank Transfer,Fiber Optic,Yes,No,0
453,30.214109304966843,29,67.78081409216865,1885.402332241326,664.8680420029737,87.89144896795797,2,2 Year,Bank Transfer,DSL,No,No,0
454,52.560697732767665,39,67.73003187022509,2599.0263487016773,493.4549003566193,27.901896679742382,2,1 Year,Electronic Check,DSL,No,Yes,1
455,37.04613572441339,27,129.17626530369424,3027.8634629957237,767.9327728862378,45.3249329420799,2,Month-to-Month,Electronic Check,DSL,Yes,Yes,0
456,33.10690751606484,28,28.42036172803006,882.2651861689136,328.496492031613,4.696429449991383,1,2 Year,Electronic Check,No,No,Yes,0
457,43.394544600681634,33,85.16767725507624,2970.4769489482846,419.86572349750395,20.57610159140955,1,1 Year,Electronic Check,DSL,Yes,Yes,0
458,29.47136516370939,28,114.67339324984869,2874.1675498244076,407.15998571535107,4.699103652250052,3,Month-to-Month,Mailed Check,DSL,No,No,0
459,36.69526041979227,29,138.14349236268387,3293.3788994315387,816.0112118278621,162.91166711438038,4,Month-to-Month,Mailed Check,DSL,No,Yes,1
460,27.031831611167274,38,57.86807730448116,2356.8416350299876,788.5577028280152,82.32108529276958,2,2 Year,Bank Transfer,Fiber Optic,No,Yes,0
461,74.47087699374583,23,84.742883581606,1628.7846035615594,697.461047408999,30.77531430257138,4,2 Year,Mailed Check,Fiber Optic,No,Yes,0
462,45.52895327957593,32,87.09281071595942,2810.361677563018,814.3859730423594,12.654535496152683,2,Month-to-Month,Credit Card,Fiber Optic,No,Yes,0
463,34.50411738011122,27,75.86445194659872,1964.45668339545,424.14344351760235,135.4939225039567,3,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,0
464,48.20969866101333,28,67.03464396282082,2027.1234042306978,669.719023972196,21.1252174269768,2,Month-to-Month,Electronic Check,No,Yes,Yes,0
465,43.31507925463755,33,83.07926168500137,2964.115625171384,574.9651143233672,8.776300844567412,3,1 Year,Electronic Check,No,Yes,No,0
466,41.685456007001655,28,-5.9673825565905645,-153.36428397712623,769.3764207769827,41.40991648049674,2,2 Year,Mailed Check,DSL,No,No,0
467,54.21250050065138,33,90.46208470187894,3250.3288731498624,576.9551534895605,143.91890679956555,3,Month-to-Month,Bank Transfer,No,Yes,No,1
468,56.36261565070958,30,73.78533710985901,2149.485091535759,523.0114223179837,0.19188224242571056,0,2 Year,Mailed Check,Fiber Optic,Yes,Yes,0
469,37.04248278584209,28,63.325753096652036,1776.4836225711445,708.181703712198,13.59862865047295,2,2 Year,Mailed Check,DSL,No,Yes,0
470,36.3627263903298,24,131.40586587158674,3166.185339938919,775.2338334382466,139.39335454718181,2,2 Year,Mailed Check,DSL,No,No,0
471,40.874224542725344,34,49.751979436283435,2071.8598726388377,466.3309610306396,9.381941434491006,3,Month-to-Month,Bank Transfer,Fiber Optic,No,No,1
472,10.471182528966224,27,57.90772032804908,1544.8406135783878,587.7848657295248,6.009240034054828,2,1 Year,Electronic Check,Fiber Optic,Yes,No,0
473,22.272134067021717,32,129.746599066142,3457.7352670086907,388.31187327166947,42.220277534164566,0,Month-to-Month,Credit Card,Fiber Optic,Yes,No,0
474,65.50311401166786,44,45.0381608545043,1840.0457984293105,100.38779650141214,98.9685259238518,1,2 Year,Electronic Check,No,No,Yes,0
475,69.67451570251926,28,53.49654151190383,1608.4550857851505,640.0919262827458,32.419190671779084,4,Month-to-Month,Bank Transfer,DSL,Yes,No,0
476,41.264459406654325,31,65.5892372970745,1975.5077735814639,721.7810712509264,260.7379501591762,2,Month-to-Month,Electronic Check,Fiber Optic,Yes,Yes,0
477,53.648354445836496,31,95.22203446388647,2956.2979462695166,652.413361817345,56.84245942415068,2,2 Year,Electronic Check,DSL,No,Yes,1
478,49.66875231815304,34,76.23407522059941,2479.998433302524,210.0876564491266,3.848097046190835,1,2 Year,Credit Card,DSL,Yes,Yes,1
479,91.18321212682856,29,31.221239585432123,650.3957160816574,529.8301139847051,246.90734871447745,2,Month-to-Month,Electronic Check,No,No,No,1
480,61.79362367151865,26,54.034943106184315,1295.605667230855,156.33044798978375,26.20350029836781,1,Month-to-Month,Electronic Check,DSL,Yes,No,0
481,43.0812361277885,19,51.77936700363366,976.2039039140541,873.9402215308369,16.941929079601422,2,Month-to-Month,Electronic Check,Fiber Optic,No,No,1
482,30.666893390993614,31,67.68336864330863,1726.9159853000651,382.7890835763828,40.80860469667863,1,Month-to-Month,Mailed Check,Fiber Optic,Yes,Yes,1
483,20.90330519613641,31,82.77530975889488,2263.5394893713715,851.0807218919792,18.14238293021708,2,1 Year,Bank Transfer,DSL,Yes,Yes,1
484,48.051954538008346,29,82.54617267663916,2312.4478408289956,789.1739287368291,4.521269384171654,1,Month-to-Month,Bank Transfer,DSL,No,No,0
485,33.654738820735446,30,16.719647378547933,484.971002482879,419.88192949278766,0.07146820667728734,3,1 Year,Credit Card,No,No,Yes,0
486,23.666194356034886,32,101.91822962682568,3390.0194428685013,373.443009746451,29.853987369967584,1,2 Year,Mailed Check,Fiber Optic,No,No,0
487,35.301406736362104,32,77.5770653798987,2413.737257781666,670.0740432772676,90.65837642838179,2,1 Year,Mailed Check,Fiber Optic,No,Yes,1
488,28.776779945784074,28,111.53596142781718,3234.6961949431843,431.1351925633858,42.46843848553109,1,2 Year,Electronic Check,DSL,Yes,Yes,0
489,70.30712452608847,30,83.32594981872016,2324.78377708153,620.4969284316415,357.0032192630376,0,1 Year,Bank Transfer,DSL,No,Yes,0
490,58.224596354241754,39,103.03968873207288,4103.567433716017,503.4344818386163,16.902939922558353,1,2 Year,Credit Card,DSL,No,Yes,1
491,44.88041038025074,30,83.99635934350381,2890.5957301335216,243.76831710687333,16.45681505894676,2,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,0
492,67.19916208335039,23,110.38677268608245,2612.2614053069015,153.90639617510817,8.702758499483862,0,1 Year,Electronic Check,DSL,No,Yes,0
493,46.16052461471428,23,85.66751908053335,1924.046525844185,645.3368496989194,8.96013656543395,2,1 Year,Credit Card,No,No,Yes,1
494,32.08073698007605,26,67.06254260671288,1579.248176235893,487.6884507338749,16.786687189412497,2,2 Year,Mailed Check,No,Yes,No,1
495,67.84686115904486,41,138.17304161340644,5714.36709958097,489.3820366171735,78.71320279851194,0,2 Year,Credit Card,DSL,No,Yes,0
496,53.08365065526988,30,96.67111366839677,2836.9120704150237,739.172767818757,118.09382522213826,1,1 Year,Mailed Check,No,No,Yes,1
497,29.441307685103155,31,87.2123326301324,2855.523273013428,834.688455326489,184.61861677175133,2,2 Year,Credit Card,No,No,No,0
498,42.14491982874588,26,31.710867503849926,674.2688681088645,545.4910557276381,13.217138537312954,0,Month-to-Month,Mailed Check,No,Yes,No,0
499,31.865726199228643,34,31.35077147609387,1045.875408267686,531.8802586180277,106.5567650180588,4,1 Year,Mailed Check,No,Yes,No,0
500,24.25800403553496,30,78.7814644642556,2462.5386186785345,700.0286066227768,19.89383038315568,4,Month-to-Month,Credit Card,No,Yes,No,0
501,58.892663212974625,31,74.36563593304723,2335.16169534302,328.6128860600849,5.986527170030216,1,1 Year,Mailed Check,Fiber Optic,No,Yes,0
502,73.64124960705196,36,51.57632304975051,1795.0071309777811,644.6306109495395,102.02062908402603,2,Month-to-Month,Mailed Check,DSL,No,Yes,0
503,24.02148639271288,25,74.2294809883618,1791.4630117464965,710.3771943644308,50.54458292639605,3,1 Year,Mailed Check,No,Yes,No,1
504,53.444538550358565,37,117.65880784130788,3875.00656221257,736.0460416835258,9.000066295496525,4,2 Year,Credit Card,DSL,Yes,Yes,0
505,35.2403614631726,29,90.86207423650896,2734.832900529273,212.64945949950703,28.091146125685025,3,1 Year,Credit Card,No,No,No,1
506,37.69311924352956,33,35.76974470741785,1230.5551034914397,447.72894603821186,16.931767364350637,1,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,0
507,36.11409113641696,33,66.65473518571169,1888.7787588176357,424.3473494353067,66.74102220721653,3,1 Year,Mailed Check,Fiber Optic,No,Yes,0
508,32.04013845480276,27,45.851005574423176,1332.6375272903463,619.9773908818426,30.203384985828812,1,Month-to-Month,Credit Card,No,Yes,Yes,1
509,45.72782441917241,35,58.36900250774316,1909.1840813259275,696.1489159535968,226.78195013397732,1,Month-to-Month,Electronic Check,No,No,Yes,1
510,32.535748253834434,33,57.59153003111072,1829.0621784044533,899.3420814891963,2.8150263925654837,1,Month-to-Month,Mailed Check,No,No,Yes,0
511,49.056852386697585,26,55.670632521879845,1715.7761737498543,501.00690392638535,21.92643154473778,3,2 Year,Electronic Check,Fiber Optic,Yes,No,0
512,44.246428358262946,34,32.345938840798155,1275.934967794605,500.48550033815724,32.87936638526566,0,1 Year,Credit Card,Fiber Optic,Yes,Yes,0
513,41.41577929700385,34,66.1703595544543,1924.337854948298,829.9344037757494,34.971700541264674,3,Month-to-Month,Mailed Check,DSL,Yes,Yes,0
514,31.386545069376034,33,53.1817708945807,1530.5346768678025,659.3153877060611,18.985176941973663,0,2 Year,Electronic Check,Fiber Optic,No,Yes,1
515,36.34843004147501,36,-17.883460700068042,-576.1413430820991,853.5303022375947,65.32616896680629,2,Month-to-Month,Credit Card,No,Yes,Yes,0
516,56.33086838738634,21,131.5891607350499,3201.7052807908785,657.7456006019672,103.87100869663209,0,1 Year,Electronic Check,DSL,Yes,Yes,0
517,52.51375781436571,20,102.66308962650015,1928.5859153279669,368.57667625734587,139.6145181457003,0,2 Year,Bank Transfer,Fiber Optic,No,No,0
518,30.336671328021737,28,58.710978252250115,1401.5689832941746,333.3743290444387,81.76173452442143,0,Month-to-Month,Credit Card,Fiber Optic,No,Yes,0
519,46.489984581438385,27,70.56457149221795,2140.0544993505796,289.69755018821417,95.04977334592756,1,Month-to-Month,Bank Transfer,No,Yes,No,0
520,56.27080685057683,30,34.85036958047315,1107.6082435387732,732.4103669516946,39.98601050856734,1,Month-to-Month,Credit Card,DSL,No,Yes,0
521,19.958920783179423,20,120.87168633432596,2961.58314505984,837.7193646174017,87.4028904572959,3,1 Year,Credit Card,Fiber Optic,Yes,Yes,0
522,53.15040288569902,35,126.91866084319335,4705.098123562151,969.8724282772762,18.084654916895055,1,2 Year,Mailed Check,Fiber Optic,No,No,0
523,35.060643615812296,18,74.70081184739574,1340.3275927669577,768.621066464648,25.414671798830817,0,2 Year,Bank Transfer,No,No,Yes,0
524,53.55898002889739,28,100.70591932556034,2891.0215058938934,832.5677155069972,19.056653427178595,3,2 Year,Bank Transfer,DSL,Yes,Yes,0
525,33.55111265186225,25,75.25860336801772,1796.2357207248697,483.99673346926306,31.498041357705997,2,Month-to-Month,Bank Transfer,DSL,Yes,No,0
526,17.926768490032213,28,29.89823683372208,946.4403002195535,368.7168366512286,16.814185856311028,1,2 Year,Credit Card,DSL,Yes,Yes,1
527,20.586863431752562,27,57.64529893109028,1767.8282402622608,770.0158664835106,162.99979195840794,1,Month-to-Month,Bank Transfer,DSL,No,No,0
528,45.72127419992073,25,73.95783900315871,1556.272481984343,683.5361504478801,18.7597426110966,3,1 Year,Bank Transfer,No,Yes,No,0
529,48.89583752582223,28,56.36356843769667,1726.9276545634712,621.4888748681785,5.159506860086345,3,2 Year,Mailed Check,Fiber Optic,No,No,1
530,31.435250623433873,30,63.44040167694892,1699.3649574707608,677.474296126598,37.413671202917165,1,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,0
531,54.57888688166061,31,67.25801327472657,2588.262012342821,664.6370964916412,2.939703457438875,2,2 Year,Electronic Check,DSL,Yes,Yes,0
532,20.0771990659656,20,67.57364506403616,1556.497163355042,856.7633719707123,5.857215089372651,3,2 Year,Bank Transfer,DSL,No,No,0
533,44.00880302029025,25,71.56775471492449,1585.5787627749341,858.9971169633911,12.383941559485626,2,1 Year,Bank Transfer,DSL,No,Yes,0
534,26.83475700356315,31,38.18184800810197,1211.926071306037,708.8440704680694,31.213739138816177,1,2 Year,Bank Transfer,Fiber Optic,Yes,No,0
535,35.222458382967616,23,48.48951552616191,1226.0136955226972,769.1605745125856,28.391931730258214,2,1 Year,Bank Transfer,Fiber Optic,No,Yes,0
536,45.71098006974621,26,31.46247202900092,767.0047031237892,702.8125104849552,80.39492040466106,1,2 Year,Electronic Check,DSL,No,No,0
537,32.09379952074072,26,99.33446649058601,2229.8112614623583,507.7660535930762,67.25275622860966,2,2 Year,Mailed Check,No,Yes,Yes,0
538,39.23166683655262,32,6.8305917447902615,220.80377056337966,751.312934982628,27.784027780636833,4,2 Year,Credit Card,Fiber Optic,Yes,No,1
539,60.094392138216605,34,104.60771029950777,3499.9817286940697,321.1009862281477,20.30107871350946,1,2 Year,Bank Transfer,Fiber Optic,No,Yes,0
540,36.34662195715277,17,111.5904819178853,1723.5956739422752,810.7783104591766,19.02414765694937,0,2 Year,Bank Transfer,DSL,No,No,0
541,57.535381680977125,33,60.934582390521356,2259.399695536612,361.09541204679294,74.3599271154491,1,2 Year,Electronic Check,No,No,Yes,1
542,28.05439718013573,36,-8.094112634818956,-253.82945916048985,657.1606573589465,2.6738578757295515,4,1 Year,Bank Transfer,DSL,No,No,0
543,52.947062668729245,26,59.160683140981284,1521.58620747112,430.96920831476825,0.6452278144436407,2,1 Year,Mailed Check,DSL,Yes,Yes,0
544,66.6235293098685,27,68.07447516133543,1871.430697919469,710.6777966148853,79.37022012497475,0,Month-to-Month,Mailed Check,No,No,Yes,1
545,7.925332498090661,28,39.682053402132595,1145.4273411802437,593.2149548144182,32.422686584919305,1,2 Year,Bank Transfer,No,No,No,0
546,33.046571167942844,36,54.543448185752716,2185.5790711382097,281.04880836733355,7.013769175005466,0,1 Year,Electronic Check,No,No,Yes,0
547,53.6560819077081,29,115.90585596590054,3280.5871404711393,684.1399262036957,13.430975135715876,3,2 Year,Bank Transfer,Fiber Optic,No,Yes,1
548,41.95431920935511,28,89.94781486905222,1862.8565883131114,484.4158446334579,134.78431236121412,1,2 Year,Bank Transfer,DSL,Yes,Yes,0
549,50.56718810056963,21,42.263076568657,853.1971776329799,776.2293441626738,98.12844846287538,2,1 Year,Electronic Check,Fiber Optic,No,Yes,0
550,35.94022219926269,30,22.07202491213704,710.2113204624495,600.2651377468815,61.85667122174916,2,2 Year,Mailed Check,No,Yes,No,1
551,46.2988468120935,32,60.189480471706865,1898.2990575156534,679.0841970776077,32.910746943995285,3,1 Year,Credit Card,Fiber Optic,Yes,Yes,0
552,42.664841469118805,34,63.59629661948685,2132.70519369791,408.48620899695766,36.732181185080094,2,1 Year,Bank Transfer,No,Yes,Yes,1
553,62.51673092489711,42,84.88597562089949,3752.8171270618836,482.13355371452764,184.93545088658442,1,Month-to-Month,Mailed Check,No,Yes,No,0
554,48.816312649518196,27,53.94049862297023,1552.2304677021955,508.27227277978307,168.7332897110837,4,Month-to-Month,Bank Transfer,DSL,Yes,Yes,0
555,50.064039931128036,35,85.34498726085585,2453.4674951872653,771.3404960485111,12.120717671570604,2,Month-to-Month,Credit Card,DSL,No,No,0
556,38.82184550816299,17,128.05462120180687,2172.8611586179272,935.4754175610979,83.32808389512327,2,Month-to-Month,Electronic Check,DSL,Yes,Yes,0
557,37.6859066389126,43,94.46503067332787,3982.700374176436,438.96564965142477,10.985140508381347,1,2 Year,Mailed Check,Fiber Optic,Yes,No,0
558,38.51162718270569,29,68.55734478007682,2003.0979550187844,815.369628931536,12.010510454636378,4,2 Year,Credit Card,DSL,Yes,Yes,0
559,50.91678213567445,25,64.50548586840117,1294.9869487409883,166.0645164548596,56.364947345318285,1,Month-to-Month,Bank Transfer,No,No,No,0
560,38.68523278769605,28,59.29980597460386,1880.0789238716297,361.1621197815422,25.959785990191968,3,1 Year,Credit Card,DSL,Yes,No,0
561,49.34662285344619,35,105.41922737356434,3692.1538322342726,408.244308762645,134.0785011432452,2,1 Year,Mailed Check,Fiber Optic,No,No,0
562,76.13101197968157,25,51.180596621460914,1333.8933193443418,329.4982621118555,4.66115338621994,1,1 Year,Electronic Check,DSL,Yes,Yes,0
563,58.06687055147539,29,71.35668126999947,2434.786597621727,283.282322042484,35.823414886985965,1,1 Year,Bank Transfer,DSL,Yes,No,1
564,40.10964701748238,25,71.53593705643256,1866.1316643014254,682.5997824275595,125.37082354262397,0,2 Year,Electronic Check,DSL,No,Yes,0
565,63.01820883245917,32,54.94647421565404,1487.5273190983714,557.1864604544277,117.22958761403834,1,1 Year,Electronic Check,Fiber Optic,No,No,0
566,38.87886940467673,23,28.826033563476976,657.2675671915173,675.881079521022,8.511500558260671,1,1 Year,Credit Card,No,No,No,1
567,14.428131972332192,34,79.68923510853004,2892.2904677780284,738.0945372243026,22.835633342589993,1,Month-to-Month,Credit Card,No,Yes,No,0
568,29.878705336238937,32,68.1698808443385,2193.7893795819386,653.1233986345067,48.263729496180666,3,1 Year,Mailed Check,No,No,Yes,0
569,16.938121184612164,34,85.0072140830971,3383.558548474274,731.5526352300748,8.681663560918025,2,2 Year,Mailed Check,DSL,No,Yes,0
570,39.72729773938037,38,53.991990806824994,1876.0782668406925,586.0935427515461,172.1356246380777,3,1 Year,Electronic Check,DSL,No,No,1
571,45.276275687843274,28,106.62463896439144,3357.219961248386,362.6013223388511,123.1079644343585,0,1 Year,Mailed Check,Fiber Optic,No,No,0
572,70.14655968412924,22,43.69678656364466,1041.9913209508409,811.5628361641592,9.133091476075816,1,2 Year,Electronic Check,No,No,No,0
573,49.90391060646244,26,121.36120852053678,3183.400785440271,482.1775734437746,6.457362922081376,1,Month-to-Month,Bank Transfer,DSL,Yes,No,1
574,41.71349206786704,27,17.570904705152152,490.13316476688055,412.88074024751484,4.463887134224664,5,2 Year,Electronic Check,DSL,No,No,1
575,57.441083717752335,23,83.04310193670673,1723.2536800101964,564.4164248391204,120.0891562557118,5,Month-to-Month,Mailed Check,DSL,Yes,No,0
576,11.832970364881724,30,84.26292047579871,2450.2166153334224,417.4378161406974,10.760245406848627,3,1 Year,Mailed Check,Fiber Optic,No,No,0
